pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,events,description,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,pitch_name
SL,7/3/2021,93.3,-2.22,5.86,"Heredia, Guillermo",field_out,hit_into_play,popup,117,63.6,64,92.9,2407,5.9,Slider
SI,4/15/2021,93.3,-0.51,5.85,"Freeman, Freddie",field_out,hit_into_play,ground_ball,23,73.6,-4,94.1,2071,6.6,Sinker
SI,5/18/2021,93.3,-1.8,5.85,"Riley, Austin",home_run,hit_into_play,fly_ball,415,110.3,21,93.3,2034,6.3,Sinker
SI,4/11/2021,93.3,1.68,6.81,"Quinn, Roman",field_out,hit_into_play,ground_ball,4,89.4,-17,92.9,2017,6,Sinker
FF,4/13/2021,93.3,0.76,6.18,"Rojas, Miguel",single,hit_into_play,ground_ball,90,100.8,4,93.7,2063,6.3,4-Seam Fastball
FF,6/3/2021,93.3,1.08,6.32,"Castro, Starlin",field_out,hit_into_play,ground_ball,15,91.3,-8,93.8,1974,6.2,4-Seam Fastball
FF,5/18/2021,93.3,1.36,6.84,"Alonso, Pete",field_out,hit_into_play,line_drive,176,66.1,21,93.4,2310,6.4,4-Seam Fastball
FF,7/3/2021,93.3,1.86,6.31,"Aguilar, Jesús",field_out,hit_into_play,line_drive,291,80.7,27,93.4,2519,6.4,4-Seam Fastball
SI,5/20/2021,93.3,1.73,6.71,"Frazier, Adam",single,hit_into_play,line_drive,197,95,11,92.9,2157,6,Sinker
SI,8/23/2021,93.3,-1.33,5.14,"Sánchez, Gary",single,hit_into_play,ground_ball,48,99.8,0,93.5,2106,6.4,Sinker
FF,4/25/2021,93.3,2.93,5.99,"Heath, Nick",field_out,hit_into_play,ground_ball,107,75.2,8,93.9,2605,6.6,4-Seam Fastball
SI,4/25/2021,93.3,2.81,5.98,"Escobar, Eduardo",field_out,hit_into_play,line_drive,344,93.3,21,93.7,2703,6.4,Sinker
FF,6/30/2021,93.3,0.94,6.28,"Peraza, José",field_out,hit_into_play,fly_ball,350,88.2,33,94.1,2140,6.4,4-Seam Fastball
FC,10/3/2021,93.3,-2.86,6.38,"Smith, Dominic",field_out,hit_into_play,ground_ball,2,79.2,-41,93.7,2281,6.5,Cutter
FF,4/28/2021,93.3,2.66,6.06,"Bote, David",field_out,hit_into_play,ground_ball,10,90.2,-13,94.2,2764,6.7,4-Seam Fastball
FF,4/25/2021,93.3,-2.97,6.02,"Acuña Jr., Ronald",field_out,hit_into_play,popup,61,95.2,78,93.9,2416,6.6,4-Seam Fastball
FF,8/27/2021,93.3,1.31,6.02,"Flores, Wilmer",single,hit_into_play,ground_ball,16,101.4,-8,94,1914,6.5,4-Seam Fastball
FF,9/11/2021,93.3,-2.95,5.83,"Sánchez, Jesús",home_run,hit_into_play,fly_ball,403,111,22,93.7,2333,6.7,4-Seam Fastball
FF,5/17/2021,93.3,1.03,6.27,"Nido, Tomás",single,hit_into_play,line_drive,252,79.4,23,93.4,2160,6.3,4-Seam Fastball
FF,4/15/2021,93.3,-1.43,6.32,"Aguilar, Jesús",field_out,hit_into_play,line_drive,277,77.4,27,94.1,2189,6.8,4-Seam Fastball
FF,7/17/2021,93.2,1.08,6.2,"Franco, Wander",single,hit_into_play,ground_ball,7,97.9,-20,93.9,2084,6.4,4-Seam Fastball
SI,4/27/2021,93.2,-2.14,5.86,"Swanson, Dansby",single,hit_into_play,ground_ball,31,95.9,-1,93.2,2193,6.4,Sinker
FF,5/7/2021,93.2,2.29,6.18,"McCutchen, Andrew",field_out,hit_into_play,popup,191,90.4,61,94,2539,6.6,4-Seam Fastball
FF,8/7/2021,93.2,1.42,6.84,"Kieboom, Carter",field_out,hit_into_play,fly_ball,256,72.3,30,93.1,2344,6.4,4-Seam Fastball
SI,5/11/2021,93.2,-2.24,5.54,"Ray, Robbie",field_out,hit_into_play,ground_ball,1,58.8,-62,94,2020,6.7,Sinker
FF,5/11/2021,93.2,-1.99,5.7,"Hernández, Teoscar",single,hit_into_play,line_drive,236,76,29,93.7,2030,6.5,4-Seam Fastball
FF,8/29/2021,93.2,-1.49,6.21,"DeSclafani, Anthony",field_out,hit_into_play,line_drive,299,87,24,94,2038,6.9,4-Seam Fastball
FF,4/23/2021,93.2,1.46,6.77,"Kelly, Carson",field_out,hit_into_play,ground_ball,15,68.8,-8,93.4,2169,6.4,4-Seam Fastball
SI,4/14/2021,93.2,-1.81,5.6,"Aguilar, Jesús",field_out,hit_into_play,ground_ball,3,89.9,-41,93.3,2175,6.4,Sinker
SI,4/11/2021,93.2,1.71,6.77,"Gregorius, Didi",field_out,hit_into_play,popup,186,86.8,64,93.1,2148,6,Sinker
FF,9/7/2021,93.2,1.28,6.76,"Escobar, Alcides",field_out,hit_into_play,fly_ball,242,72.5,41,93.3,2196,6.4,4-Seam Fastball
FF,5/31/2021,93.2,-2.7,6.41,"Schwarber, Kyle",field_out,hit_into_play,fly_ball,288,84.9,40,93,2036,6.4,4-Seam Fastball
SI,4/11/2021,93.2,1.78,6.8,"Hoskins, Rhys",field_out,hit_into_play,fly_ball,258,97.9,55,93,2103,5.9,Sinker
SI,5/20/2021,93.2,1.77,6.75,"Newman, Kevin",field_out,hit_into_play,ground_ball,5,92.9,-26,92.9,1960,5.8,Sinker
FF,4/26/2021,93.2,-1.39,6.27,"Freeman, Freddie",home_run,hit_into_play,fly_ball,385,99.9,40,95.1,2226,7.4,4-Seam Fastball
FF,5/17/2021,93.2,0.95,6.07,"Alonso, Pete",single,hit_into_play,line_drive,237,74.6,23,93.9,2141,6.3,4-Seam Fastball
FF,8/8/2021,93.2,-2.94,5.95,"Hernandez, Yadiel",field_out,hit_into_play,ground_ball,9,78.8,-14,93.5,2292,6.7,4-Seam Fastball
FF,8/27/2021,93.2,1.4,6.78,"Flores, Wilmer",home_run,hit_into_play,fly_ball,395,96.8,32,93.4,2386,6.4,4-Seam Fastball
FF,7/31/2021,93.2,-2.93,5.76,"Cain, Lorenzo",single,hit_into_play,line_drive,168,87.2,11,94.3,2291,7,4-Seam Fastball
SI,7/2/2021,93.2,1.72,6.61,"Aguilar, Jesús",single,hit_into_play,line_drive,148,102.9,7,93.1,2014,6.1,Sinker
FF,4/29/2021,93.2,-2.7,5.56,"Contreras, Willson",single,hit_into_play,line_drive,176,110.7,9,94.1,2202,6.7,4-Seam Fastball
FF,6/16/2021,93.2,-1.4,6.18,"Richards, Garrett",double,hit_into_play,line_drive,347,104.4,17,94.5,2006,7.1,4-Seam Fastball
SI,5/12/2021,93.2,0.87,6.23,"Jansen, Danny",field_out,hit_into_play,fly_ball,324,94.8,38,93.2,2023,6.3,Sinker
SI,4/29/2021,93.2,-1.71,6.29,"d'Arnaud, Travis",field_out,hit_into_play,ground_ball,82,99.6,3,93.3,2319,6.3,Sinker
SI,5/19/2021,93.2,4.03,4.62,"Riley, Austin",double,hit_into_play,line_drive,349,103.6,22,92.6,2315,6.1,Sinker
SI,9/9/2021,93.2,-1.18,5.83,"Soler, Jorge",home_run,hit_into_play,fly_ball,439,111.1,30,94.5,1872,6.9,Sinker
FF,8/12/2021,93.2,-2.11,5.25,"Swanson, Dansby",single,hit_into_play,ground_ball,51,96.1,1,93.9,2135,6.7,4-Seam Fastball
FC,9/8/2021,93.2,-3.28,6.11,"d'Arnaud, Travis",field_out,hit_into_play,line_drive,122,100.2,4,93.4,2477,6.4,Cutter
FF,9/15/2021,93.2,-2.6,6.05,"Soler, Jorge",single,hit_into_play,line_drive,147,75.9,11,93.3,2186,6.2,4-Seam Fastball
FF,9/15/2021,93.2,-2.68,5.98,"Albies, Ozzie",field_out,hit_into_play,fly_ball,317,91.6,42,93,2090,6.2,4-Seam Fastball
SI,6/3/2021,93.2,2.2,6.36,"Contreras, William",single,hit_into_play,line_drive,256,87.7,18,94.5,2155,6.9,Sinker
FF,7/30/2021,93.2,-1.6,5.94,"Arcia, Orlando",field_out,hit_into_play,popup,180,59,44,92.2,2485,5.6,4-Seam Fastball
FF,6/30/2021,93.2,0.51,6.12,"Albies, Ozzie",single,hit_into_play,line_drive,246,83.4,22,94.6,2084,7.2,4-Seam Fastball
SI,8/6/2021,93.2,2.52,6.29,"Vogt, Stephen",field_out,hit_into_play,ground_ball,3,75.6,-30,92.2,1812,5.6,Sinker
FC,9/9/2021,93.2,-3.44,5.91,"Pederson, Joc",single,hit_into_play,line_drive,293,105.7,13,94,2576,6.6,Cutter
SI,9/30/2021,93.2,-2.09,6.31,"Riley, Austin",field_out,hit_into_play,ground_ball,4,91.1,-31,93.7,2118,6.7,Sinker
FF,5/9/2021,93.2,2.56,5.99,"Riley, Austin",single,hit_into_play,ground_ball,139,89.1,8,93.2,1804,6.2,4-Seam Fastball
FF,4/9/2021,93.2,-1.79,5.65,"Acuña Jr., Ronald",single,hit_into_play,ground_ball,90,111.8,3,93.8,2229,6.7,4-Seam Fastball
FF,5/23/2021,93.2,-2.46,6.42,"Freeman, Freddie",field_out,hit_into_play,line_drive,273,81.4,25,92.3,2246,5.7,4-Seam Fastball
FF,5/22/2021,93.2,-1.64,6.33,"Inciarte, Ender",field_out,hit_into_play,fly_ball,297,79.4,35,93,2096,5.9,4-Seam Fastball
FF,5/23/2021,93.2,-2.23,6.4,"Heredia, Guillermo",single,hit_into_play,line_drive,219,84.4,17,92.6,2048,5.8,4-Seam Fastball
SI,7/20/2021,93.2,-1.7,5.73,"Vogt, Stephen",field_out,hit_into_play,fly_ball,280,76.5,33,93.7,2577,6.5,Sinker
SI,8/28/2021,93.2,-1.78,4.97,"Freeman, Freddie",single,hit_into_play,ground_ball,11,104.6,-13,93.7,1910,6.8,Sinker
FF,7/16/2021,93.2,-1.35,6.48,"Swanson, Dansby",field_out,hit_into_play,fly_ball,233,90.1,53,92.7,2399,6,4-Seam Fastball
FF,6/3/2021,93.1,2.11,6.43,"Acuña Jr., Ronald",single,hit_into_play,ground_ball,68,109.6,3,93.9,2219,6.8,4-Seam Fastball
FF,6/18/2021,93.1,-2.11,5.2,"Freeman, Freddie",field_out,hit_into_play,fly_ball,373,99.5,29,92.4,2066,5.7,4-Seam Fastball
FF,6/18/2021,93.1,-2.07,5.24,"Contreras, William",home_run,hit_into_play,fly_ball,425,103.4,24,93.1,2086,5.9,4-Seam Fastball
FF,5/20/2021,93.1,-3.08,5.73,"Acuña Jr., Ronald",field_out,hit_into_play,fly_ball,286,108.3,48,93.8,2623,6.9,4-Seam Fastball
SI,5/13/2021,93.1,1.73,6.6,"Ozuna, Marcell",single,hit_into_play,line_drive,228,80,22,93,1959,6.2,Sinker
FF,4/9/2021,93.1,-1.77,5.55,"Ozuna, Marcell",field_out,hit_into_play,fly_ball,278,79.8,33,94,2205,6.8,4-Seam Fastball
SI,8/6/2021,93.1,-1.59,5.88,"Albies, Ozzie",field_out,hit_into_play,ground_ball,1,45.3,-69,94.1,1823,6.7,Sinker
FF,5/22/2021,93.1,-1.57,6.32,"Contreras, William",field_out,hit_into_play,fly_ball,323,91.8,39,93.3,2170,6.1,4-Seam Fastball
FF,10/1/2021,93.1,-1.61,5.69,"Ynoa, Huascar",field_out,hit_into_play,popup,89,47.5,61,94.8,2102,7.2,4-Seam Fastball
FF,6/16/2021,93.1,-2.37,5.82,"Anderson, Ian",single,hit_into_play,line_drive,143,68.1,15,93.2,2233,6.1,4-Seam Fastball
FF,8/12/2021,93.1,1.65,6.39,"Stephenson, Tyler",field_out,hit_into_play,ground_ball,6,99.8,-21,93.5,2343,6.2,4-Seam Fastball
SI,9/14/2021,93.1,-1.26,5.53,"Díaz, Elias",field_out,hit_into_play,ground_ball,1,55.1,-42,94.7,2112,7.1,Sinker
SI,5/20/2021,93.1,1.69,6.68,"Stallings, Jacob",field_out,hit_into_play,ground_ball,4,104.1,-26,92.7,2212,5.9,Sinker
FF,8/8/2021,93.1,-2.95,5.96,"Bell, Josh",field_out,hit_into_play,ground_ball,63,82.1,3,93.6,2371,6.8,4-Seam Fastball
FF,6/16/2021,93.1,1.39,6.68,"Plawecki, Kevin",field_out,hit_into_play,line_drive,363,96.4,24,93.5,2160,6.5,4-Seam Fastball
FF,6/15/2021,93.1,1.8,5.83,"Almonte, Abraham",double,hit_into_play,line_drive,324,103,18,92.4,2083,5.9,4-Seam Fastball
FF,8/1/2021,93.1,-3.1,6.01,"Taylor, Tyrone",field_out,hit_into_play,line_drive,349,100.9,22,93.7,2259,6.6,4-Seam Fastball
SI,4/29/2021,93.1,-2.68,5.6,"Contreras, Willson",field_out,hit_into_play,popup,130,56.9,58,93.9,2043,6.6,Sinker
SI,9/8/2021,93.1,-1.37,5.64,"Kieboom, Carter",field_out,hit_into_play,fly_ball,368,100.6,38,93.9,2251,7,Sinker
SI,5/20/2021,93.1,1.81,6.63,"Reynolds, Bryan",home_run,hit_into_play,line_drive,420,105.3,22,92.6,2213,5.8,Sinker
SI,5/20/2021,93.1,1.82,6.7,"Frazier, Adam",field_out,hit_into_play,popup,177,80.2,60,92.7,2088,5.9,Sinker
SI,7/17/2021,93.1,-0.86,6.31,"Walls, Taylor",field_out,hit_into_play,ground_ball,25,101.4,-5,92.3,2063,5.6,Sinker
FF,7/3/2021,93.1,1.77,6.22,"Rojas, Miguel",field_out,hit_into_play,line_drive,260,80.4,28,93,2441,6.3,4-Seam Fastball
FF,7/31/2021,93.1,1.29,6.38,"Wong, Kolten",field_out,hit_into_play,fly_ball,370,97.8,39,93.3,2470,6.3,4-Seam Fastball
FF,9/29/2021,93,-3.11,5.91,"Vierling, Matt",field_out,hit_into_play,ground_ball,7,54,-19,93.3,2249,6.7,4-Seam Fastball
SI,5/23/2021,93,1.19,6.19,"Frazier, Adam",field_out,hit_into_play,ground_ball,48,96.2,0,93.9,2024,6.4,Sinker
FF,7/31/2021,93,1.7,6.29,"Taylor, Tyrone",field_out,hit_into_play,popup,152,68.7,64,93.5,2373,6.3,4-Seam Fastball
FF,6/30/2021,93,-0.67,6.11,"Mazeika, Patrick",field_out,hit_into_play,popup,109,88.2,75,92.1,2076,5.5,4-Seam Fastball
SI,8/11/2021,93,-1.02,5.63,"Farmer, Kyle",field_out,hit_into_play,popup,162,57.9,46,94.4,2120,7.1,Sinker
FF,5/31/2021,93,1.46,6.62,"Turner, Trea",field_out,hit_into_play,fly_ball,355,96.3,31,93.2,2321,6.5,4-Seam Fastball
SI,9/14/2021,93,-1.38,5.58,"Hampson, Garrett",single,hit_into_play,line_drive,219,89.2,13,94.1,2290,7,Sinker
FF,9/8/2021,93,-2.73,5.88,"Bell, Josh",field_out,hit_into_play,fly_ball,330,96.1,46,93.9,2317,6.8,4-Seam Fastball
SI,8/11/2021,93,-1.17,5.63,"Moustakas, Mike",single,hit_into_play,ground_ball,51,99.2,1,94.5,2086,7.1,Sinker
FF,7/16/2021,93,-2.66,6.36,"Franco, Wander",single,hit_into_play,line_drive,211,97.2,11,93.9,2051,6.6,4-Seam Fastball
SI,6/2/2021,93,1.88,6.7,"Gomes, Yan",single,hit_into_play,line_drive,247,87.9,16,92.4,2229,5.8,Sinker
SI,6/15/2021,93,-0.77,6.13,"Hernández, Enrique",field_out,hit_into_play,popup,105,85.8,76,92.3,2207,5.6,Sinker
FF,8/12/2021,93,1.6,6.34,"Farmer, Kyle",field_out,hit_into_play,ground_ball,23,90.3,-6,93.6,2318,6.3,4-Seam Fastball
FF,6/20/2021,93,-1.79,5.59,"Wainwright, Adam",field_out,hit_into_play,fly_ball,272,84.3,42,93.7,2025,6.5,4-Seam Fastball
FF,7/31/2021,93,-2.97,5.93,"Taylor, Tyrone",field_out,hit_into_play,fly_ball,344,96.6,26,93.8,2287,6.7,4-Seam Fastball
FF,6/20/2021,93,-1.83,5.55,"Arenado, Nolan",home_run,hit_into_play,fly_ball,397,105.8,25,93.8,1994,6.6,4-Seam Fastball
FF,6/20/2021,93,-1.91,5.53,"Goldschmidt, Paul",field_out,hit_into_play,line_drive,372,101.6,22,93.7,1982,6.6,4-Seam Fastball
FF,4/13/2021,93,1.05,6.16,"Anderson, Brian",field_out,hit_into_play,line_drive,153,58.2,24,93.5,2057,6.3,4-Seam Fastball
SI,6/2/2021,93,1.64,6.68,"Schwarber, Kyle",single,hit_into_play,ground_ball,53,99.4,1,92.5,2192,5.8,Sinker
FF,9/7/2021,93,1.22,6.28,"Adams, Riley",double,hit_into_play,ground_ball,79,102.2,2,93.3,2111,6.3,4-Seam Fastball
SI,10/2/2021,93,1.82,6.63,"Carrasco, Carlos",field_out,hit_into_play,ground_ball,3,85.4,-29,92.3,2009,6,Sinker
FF,9/30/2021,93,1.28,6.71,"Gregorius, Didi",field_out,hit_into_play,popup,199,77.9,55,93.4,2325,6.4,4-Seam Fastball
SI,6/20/2021,93,1.88,6.61,"Arenado, Nolan",field_out,hit_into_play,line_drive,164,102.2,8,92.4,1929,5.7,Sinker
FF,9/9/2021,93,-3.13,6.01,"Ruiz, Keibert",field_out,hit_into_play,fly_ball,267,85.1,49,93.4,2261,6.7,4-Seam Fastball
FF,6/30/2021,93,1,6.34,"Pillar, Kevin",double,hit_into_play,fly_ball,370,93.2,26,93.5,2188,6.2,4-Seam Fastball
FF,7/3/2021,93,1.84,6.29,"Rojas, Miguel",field_out,hit_into_play,fly_ball,278,81.1,39,93.5,2554,6.3,4-Seam Fastball
SI,7/18/2021,93,1.84,6.61,"Arozarena, Randy",field_out,hit_into_play,ground_ball,32,101.7,-3,92.9,2025,5.9,Sinker
FF,10/2/2021,93,-2.78,5.94,"Nimmo, Brandon",single,hit_into_play,ground_ball,135,94.1,8,93.5,2294,6.8,4-Seam Fastball
FF,6/16/2021,93,-2.26,5.73,"Swanson, Dansby",home_run,hit_into_play,fly_ball,390,106.3,23,93.1,2163,6,4-Seam Fastball
FF,4/27/2021,93,-1.92,5.3,"Ozuna, Marcell",single,hit_into_play,ground_ball,134,95.3,8,93.9,2337,6.7,4-Seam Fastball
FF,9/8/2021,93,-2.98,5.95,"Thomas, Lane",field_out,hit_into_play,ground_ball,52,98.4,0,93.5,2231,6.8,4-Seam Fastball
FF,5/19/2021,93,0.79,6.25,"Riley, Austin",double,hit_into_play,line_drive,323,107.7,13,94.7,2030,7.2,4-Seam Fastball
FF,9/15/2021,93,-2.65,5.89,"Freeman, Freddie",field_out,hit_into_play,ground_ball,9,85.6,-21,93,2163,6.3,4-Seam Fastball
SI,9/29/2021,93,-1.97,4.97,"Duvall, Adam",field_out,hit_into_play,popup,45,75,78,94,2182,7,Sinker
FF,5/22/2021,93,-1.62,6.32,"Wilson, Bryse",single,hit_into_play,line_drive,233,99.3,10,92.9,2201,6,4-Seam Fastball
FF,5/23/2021,93,-2.36,6.33,"Riley, Austin",home_run,hit_into_play,fly_ball,394,101.7,28,92.7,2122,5.8,4-Seam Fastball
SI,5/8/2021,93,-1.16,5.79,"Pache, Cristian",field_out,hit_into_play,line_drive,177,67.8,18,94,2145,6.7,Sinker
FF,6/17/2021,93,-0.97,6.55,"Almonte, Abraham",double,hit_into_play,fly_ball,319,87.8,29,93.4,2263,6.4,4-Seam Fastball
SI,9/14/2021,93,-0.84,5.95,"Freeman, Freddie",triple,hit_into_play,fly_ball,402,104.1,24,92.1,2293,6,Sinker
FF,5/20/2021,93,-2.9,5.94,"Heredia, Guillermo",field_out,hit_into_play,fly_ball,293,89.7,47,93.9,2550,6.7,4-Seam Fastball
SI,6/3/2021,93,2.42,6.25,"Albies, Ozzie",double,hit_into_play,fly_ball,344,99.4,26,92.2,1976,5.6,Sinker
FF,6/17/2021,93,-1.23,6.32,"Contreras, William",field_out,hit_into_play,fly_ball,240,77.4,45,93.6,2248,6.3,4-Seam Fastball
SI,6/30/2021,93,0.56,6.1,"Riley, Austin",single,hit_into_play,line_drive,235,113.1,10,94.2,2061,7.1,Sinker
SI,4/13/2021,93,-2.4,5.36,"Acuña Jr., Ronald",single,hit_into_play,line_drive,277,95.7,15,94.6,2026,6.9,Sinker
SI,6/18/2021,93,-2.13,5.75,"Acuña Jr., Ronald",field_out,hit_into_play,ground_ball,6,71.3,-20,93.2,2054,6.3,Sinker
SI,5/18/2021,93,-1.4,6.17,"Acuña Jr., Ronald",field_out,hit_into_play,ground_ball,7,92.5,-14,93.1,1875,6.2,Sinker
FF,5/22/2021,92.9,-1.65,6.31,"Acuña Jr., Ronald",home_run,hit_into_play,line_drive,404,108.5,21,92.4,2279,6,4-Seam Fastball
FF,5/8/2021,92.9,-1.95,5.51,"Sandoval, Pablo",home_run,hit_into_play,fly_ball,430,105.4,24,92.4,2311,6,4-Seam Fastball
FF,5/12/2021,92.9,-1.04,6.02,"Albies, Ozzie",field_out,hit_into_play,line_drive,318,87.8,26,93.2,2421,6.7,4-Seam Fastball
FF,5/22/2021,92.9,-1.69,6.32,"Freeman, Freddie",single,hit_into_play,line_drive,239,90.6,15,92.7,2165,6,4-Seam Fastball
SI,9/29/2021,92.9,-1.97,5.07,"Freeman, Freddie",single,hit_into_play,ground_ball,151,91.1,9,93.9,2247,6.9,Sinker
SI,9/9/2021,92.9,-1.04,5.94,"Vogt, Stephen",home_run,hit_into_play,fly_ball,405,104.4,29,94.1,1746,6.8,Sinker
SI,4/10/2021,92.9,-2.65,5.94,"Anderson, Ian",field_out,hit_into_play,ground_ball,6,99.9,-19,93.7,2011,6.7,Sinker
FF,8/10/2021,92.9,-0.73,5.65,"Albies, Ozzie",field_out,hit_into_play,ground_ball,2,92.8,-34,93.6,2364,6.6,4-Seam Fastball
FF,10/3/2021,92.9,-0.75,6.41,"Duvall, Adam",field_out,hit_into_play,popup,111,95.5,70,93.7,1938,6.7,4-Seam Fastball
FF,10/2/2021,92.9,-1.05,5.83,"Arcia, Orlando",double,hit_into_play,ground_ball,130,88.8,8,93.4,2322,6.6,4-Seam Fastball
FF,8/6/2021,92.9,1.65,6.25,"Escobar, Alcides",double,hit_into_play,ground_ball,5,100.8,-34,93,2414,6.2,4-Seam Fastball
SI,7/18/2021,92.9,-1.45,6.05,"Meadows, Austin",field_out,hit_into_play,fly_ball,352,93.5,38,92,2067,5.6,Sinker
FF,4/23/2021,92.9,-0.75,5.72,"Acuña Jr., Ronald",field_out,hit_into_play,line_drive,334,112.2,16,92.7,2380,6.1,4-Seam Fastball
FF,6/20/2021,92.9,-1.99,5.61,"Edman, Tommy",single,hit_into_play,line_drive,206,94.9,11,93.7,1971,6.6,4-Seam Fastball
FF,6/18/2021,92.9,1.23,6.21,"Molina, Yadier",field_out,hit_into_play,ground_ball,50,83.2,2,93.6,2152,6.3,4-Seam Fastball
FF,5/13/2021,92.9,1.59,6.8,"Bichette, Bo",double,hit_into_play,line_drive,286,107.9,11,93.2,2287,6.4,4-Seam Fastball
FF,5/18/2021,92.9,1.38,6.79,"Nido, Tomás",home_run,hit_into_play,fly_ball,408,105.9,37,93.4,2234,6.4,4-Seam Fastball
FF,8/28/2021,92.9,-2.87,5.81,"La Stella, Tommy",field_out,hit_into_play,line_drive,210,101.5,13,93.2,2324,6.7,4-Seam Fastball
FF,8/7/2021,92.9,1.43,6.77,"Robles, Victor",single,hit_into_play,ground_ball,4,101,-24,92.7,2288,6.4,4-Seam Fastball
SI,7/30/2021,92.9,-1.49,6.14,"Escobar, Eduardo",home_run,hit_into_play,fly_ball,424,105,32,91.7,2385,5.5,Sinker
SI,4/25/2021,92.9,1.71,6.7,"Peralta, David",field_out,hit_into_play,fly_ball,371,100.2,32,92.3,2170,5.8,Sinker
FF,4/13/2021,92.9,3.25,5.67,"Rojas, Miguel",double,hit_into_play,line_drive,302,99.7,16,92.8,2241,6.5,4-Seam Fastball
FF,8/11/2021,92.9,-2.94,5.98,"Aquino, Aristides",field_out,hit_into_play,ground_ball,106,106.2,5,93.6,2335,6.8,4-Seam Fastball
SI,4/25/2021,92.9,1.74,6.76,"Escobar, Eduardo",field_out,hit_into_play,fly_ball,280,92.6,51,92.2,2256,6,Sinker
FF,5/17/2021,92.9,1.11,6.15,"Smith, Dominic",field_out,hit_into_play,ground_ball,37,102.9,-1,93.6,2133,6.4,4-Seam Fastball
SI,5/20/2021,92.9,1.68,6.68,"Newman, Kevin",field_out,hit_into_play,popup,166,85.5,63,92.1,2211,5.7,Sinker
SI,6/20/2021,92.9,1.86,6.5,"Sosa, Edmundo",field_out,hit_into_play,fly_ball,215,79.7,56,92.4,2044,5.8,Sinker
SI,8/29/2021,92.9,-1.54,5.64,"Yastrzemski, Mike",field_out,hit_into_play,fly_ball,252,74.4,42,93.7,2246,6.6,Sinker
FF,4/23/2021,92.8,-0.89,5.65,"Heredia, Guillermo",field_out,hit_into_play,ground_ball,4,90,-30,92.8,2460,6.2,4-Seam Fastball
SI,7/20/2021,92.8,-1.34,5.66,"Cronenworth, Jake",field_out,hit_into_play,line_drive,332,98.7,20,94.3,2264,7.1,Sinker
SI,7/30/2021,92.8,-1.15,5.69,"Wong, Kolten",double,hit_into_play,line_drive,268,104.2,15,94.7,2182,7.3,Sinker
FF,9/8/2021,92.8,-2.98,5.99,"Escobar, Alcides",field_out,hit_into_play,fly_ball,246,76.1,44,93,2253,6.5,4-Seam Fastball
FF,5/13/2021,92.8,2.5,6.02,"Davis, Jonathan",field_out,hit_into_play,ground_ball,19,98,-6,93.6,2659,6.6,4-Seam Fastball
FF,4/25/2021,92.8,-2.79,5.61,"Vogt, Stephen",home_run,hit_into_play,fly_ball,401,106.4,29,93.4,1842,6.5,4-Seam Fastball
SI,6/20/2021,92.8,1.82,6.59,"Goldschmidt, Paul",field_out,hit_into_play,ground_ball,55,102.7,0,92.9,2020,6.1,Sinker
SI,6/16/2021,92.8,-1.54,6.15,"Bogaerts, Xander",double,hit_into_play,line_drive,333,105.6,20,91.8,1966,5.6,Sinker
SI,6/30/2021,92.8,0.77,6.2,"Guillorme, Luis",field_out,hit_into_play,ground_ball,27,74.3,-2,93.2,1929,6.5,Sinker
SI,9/12/2021,92.8,1.49,5.91,"Panik, Joe",field_out,hit_into_play,popup,105,56.4,63,93.3,1896,6.5,Sinker
SI,9/8/2021,92.8,-0.89,6.1,"Hernandez, Yadiel",field_out,hit_into_play,ground_ball,98,87.5,7,91.4,2075,5.7,Sinker
FF,6/16/2021,92.8,-2.51,5.74,"Swanson, Dansby",triple,hit_into_play,line_drive,279,105.4,14,93,2352,6.1,4-Seam Fastball
FF,9/9/2021,92.8,-2.98,6.03,"García, Luis",home_run,hit_into_play,fly_ball,448,108.6,28,93.1,2276,6.7,4-Seam Fastball
FF,7/31/2021,92.8,1.65,6.31,"Cain, Lorenzo",single,hit_into_play,ground_ball,10,108.6,-11,93.4,2444,6.3,4-Seam Fastball
FF,5/22/2021,92.8,-1.87,5.52,"Perez, Michael",home_run,hit_into_play,fly_ball,389,98,32,93.3,1918,6.5,4-Seam Fastball
FF,8/27/2021,92.8,1.41,6.1,"Yastrzemski, Mike",single,hit_into_play,line_drive,176,95.1,11,93,2031,6.3,4-Seam Fastball
FF,9/14/2021,92.8,-3.07,5.94,"Blackmon, Charlie",field_out,hit_into_play,ground_ball,7,63.7,-24,93.1,2244,6.5,4-Seam Fastball
SI,9/7/2021,92.8,1.51,5.98,"Soto, Juan",single,hit_into_play,ground_ball,7,97.1,-16,93.7,2047,6.5,Sinker
SI,4/25/2021,92.8,-3.01,5.62,"Escobar, Eduardo",field_out,hit_into_play,popup,101,90.2,77,93.3,1763,6.5,Sinker
FF,9/29/2021,92.8,1.45,5.96,"Realmuto, J.T.",field_out,hit_into_play,fly_ball,281,95.4,51,93.3,2044,6.5,4-Seam Fastball
FF,4/27/2021,92.8,-1.73,5.41,"Ozuna, Marcell",field_out,hit_into_play,line_drive,161,98.4,9,93.5,2201,6.9,4-Seam Fastball
FF,4/13/2021,92.8,3.08,5.76,"Aguilar, Jesús",field_out,hit_into_play,popup,44,71.6,86,93,2206,6.5,4-Seam Fastball
